duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0.344,tcp,http,SF,437,7808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.998,0.115,0.02,37,64,0.809,0.115,0.141,0.028,0.0,0.0,0.0,0.0,normal
2.75,tcp,http,SF,749,7621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.048,0.0,0.0,0.0,0.854,0.1,0.093,200,140,0.982,0.167,0.026,0.013,0.0,0.0,0.0,0.0,normal
3.714,tcp,http,SF,405,1542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.961,0.011,0.052,90,109,0.959,0.028,0.041,0.075,0.0,0.0,0.0,0.0,normal
0.004,udp,dns,SF,61,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.87,0.143,0.064,100,251,0.991,0.047,0.038,0.072,0.0,0.0,0.0,0.0,normal
0.075,udp,dns,SF,64,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.131,0.0,0.0,0.0,0.99,0.135,0.075,149,179,0.98,0.041,0.097,0.022,0.0,0.0,0.0,0.0,normal
5.867,tcp,http,SF,314,2157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0.016,0.007,0.0,0.0,0.943,0.055,0.032,43,212,0.868,0.199,0.128,0.031,0.0,0.0,0.0,0.0,normal
0.139,tcp,http,SF,536,5650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.026,0.0,0.0,0.0,0.884,0.063,0.049,197,249,0.882,0.192,0.06,0.086,0.0,0.0,0.0,0.0,normal
3.757,tcp,http,SF,195,1082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.001,0.0,0.0,0.935,0.114,0.025,41,110,0.878,0.144,0.071,0.011,0.0,0.0,0.0,0.0,normal
252.657,tcp,ssh,SF,2888,3139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.001,0.0,0.0,0.958,0.088,0.026,210,109,0.915,0.141,0.015,0.008,0.0,0.0,0.0,0.0,normal
0.887,tcp,http,SF,299,3369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.896,0.095,0.054,161,181,0.946,0.183,0.143,0.022,0.0,0.0,0.0,0.0,normal
0.772,tcp,http,SF,287,2494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.935,0.066,0.074,71,36,0.947,0.181,0.111,0.074,0.0,0.0,0.0,0.0,normal
0.057,udp,dns,SF,64,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.005,0.0,0.0,0.0,0.997,0.075,0.006,120,247,0.955,0.123,0.074,0.065,0.0,0.0,0.0,0.0,normal
1.43,tcp,http,SF,451,777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.004,0.016,0.0,0.0,0.975,0.139,0.032,207,57,0.852,0.064,0.068,0.004,0.0,0.0,0.0,0.0,normal
0.755,tcp,other,SF,279,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.88,0.051,0.055,217,152,0.951,0.111,0.082,0.007,0.0,0.0,0.0,0.0,normal
1.539,tcp,http,SF,425,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,0.987,0.141,0.086,214,215,0.826,0.161,0.053,0.016,0.0,0.0,0.0,0.0,normal
3.108,tcp,http,SF,308,7601,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.878,0.029,0.056,181,250,0.837,0.17,0.001,0.071,0.0,0.0,0.0,0.0,normal
0.023,udp,dns,SF,69,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.024,0.0,0.0,0.916,0.056,0.071,219,46,0.913,0.077,0.062,0.084,0.0,0.0,0.0,0.0,normal
1.245,tcp,smtp,SF,463,863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.092,0.0,0.0,0.0,0.884,0.09,0.046,131,189,0.988,0.034,0.128,0.08,0.0,0.0,0.0,0.0,normal
5.591,tcp,http,SF,405,10146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0.0,0.0,0.0,0.0,0.912,0.109,0.074,199,32,0.909,0.054,0.101,0.017,0.0,0.0,0.0,0.0,normal
0.902,tcp,http,SF,447,5957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.184,0.0,0.0,0.971,0.07,0.095,252,44,0.816,0.185,0.139,0.085,0.0,0.0,0.0,0.0,normal
0.348,tcp,http,SF,146,247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.0,0.0,0.0,0.0,0.925,0.106,0.001,236,138,0.824,0.034,0.029,0.092,0.0,0.0,0.0,0.0,normal
0.033,udp,dns,SF,93,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.0,0.001,0.0,0.0,0.856,0.115,0.078,221,78,0.809,0.056,0.098,0.088,0.0,0.0,0.0,0.0,normal
0.753,tcp,http,SF,299,627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0.121,0.0,0.0,0.0,0.918,0.089,0.087,179,82,0.981,0.134,0.083,0.047,0.0,0.0,0.0,0.0,normal
7.425,tcp,smtp,SF,525,1188,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.986,0.089,0.073,167,189,0.986,0.002,0.044,0.025,0.0,0.0,0.0,0.0,normal
0.003,tcp,http,SF,225,584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.0,0.0,0.0,0.0,0.871,0.109,0.052,136,189,0.802,0.033,0.038,0.063,0.0,0.0,0.0,0.0,normal
0.056,udp,dns,SF,77,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0.864,0.107,0.069,76,107,0.919,0.035,0.014,0.075,0.0,0.0,0.0,0.0,normal
1.74,tcp,smtp,SF,1061,1414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.884,0.102,0.046,228,10,0.913,0.111,0.116,0.058,0.0,0.0,0.0,0.0,normal
1.669,tcp,http,SF,196,7212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.971,0.096,0.036,157,97,0.974,0.125,0.025,0.089,0.0,0.0,0.0,0.0,normal
5.725,tcp,http,SF,499,4262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.0,0.008,0.0,0.0,0.891,0.055,0.086,185,169,0.909,0.013,0.144,0.001,0.0,0.0,0.0,0.0,normal
82.97,tcp,ssh,SF,2704,6574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.001,0.0,0.0,0.0,0.936,0.119,0.097,218,50,0.891,0.094,0.043,0.053,0.0,0.0,0.0,0.0,normal
0.579,tcp,http,SF,269,935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.001,0.0,0.0,0.907,0.132,0.043,127,98,0.893,0.17,0.069,0.069,0.0,0.0,0.0,0.0,normal
2.172,tcp,http,SF,415,1645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.003,0.0,0.0,0.0,0.914,0.136,0.003,191,169,0.87,0.084,0.141,0.04,0.0,0.0,0.0,0.0,normal
2.462,tcp,http,SF,508,1324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.94,0.029,0.039,42,222,0.971,0.178,0.109,0.025,0.0,0.0,0.0,0.0,normal
30.006,tcp,ssh,SF,2443,3973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.0,0.0,0.0,0.871,0.112,0.096,128,26,0.912,0.033,0.112,0.077,0.0,0.0,0.0,0.0,normal
0.091,udp,dns,SF,71,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.0,0.025,0.0,0.0,0.881,0.022,0.041,200,162,0.942,0.023,0.022,0.064,0.0,0.0,0.0,0.0,normal
3.731,tcp,http,SF,705,2663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0.006,0.083,0.0,0.0,0.898,0.094,0.045,241,216,0.866,0.182,0.147,0.099,0.0,0.0,0.0,0.0,normal
3.759,tcp,http,SF,222,955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.011,0.0,0.0,0.0,0.872,0.055,0.066,168,30,0.858,0.115,0.015,0.03,0.0,0.0,0.0,0.0,normal
0.03,udp,dns,SF,75,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,0.871,0.016,0.068,61,84,0.805,0.121,0.033,0.074,0.0,0.0,0.0,0.0,normal
0.085,udp,dns,SF,77,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.002,0.0,0.0,0.0,0.959,0.118,0.034,194,125,0.917,0.154,0.055,0.056,0.0,0.0,0.0,0.0,normal
1.753,tcp,http,SF,250,210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.938,0.105,0.016,41,41,0.914,0.009,0.017,0.018,0.0,0.0,0.0,0.0,normal
0.426,tcp,http,SF,255,6938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.0,0.032,0.0,0.0,0.939,0.002,0.032,72,10,0.943,0.169,0.086,0.02,0.0,0.0,0.0,0.0,normal
0.008,udp,dns,SF,58,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.001,0.0,0.0,0.0,0.971,0.147,0.047,23,133,0.896,0.028,0.128,0.007,0.0,0.0,0.0,0.0,normal
2.14,tcp,http,SF,294,5829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.005,0.0,0.0,0.0,0.953,0.009,0.082,204,176,0.974,0.179,0.106,0.071,0.0,0.0,0.0,0.0,normal
7.171,tcp,http,SF,229,1388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.0,0.0,0.0,0.0,0.904,0.105,0.057,116,148,0.865,0.086,0.0,0.025,0.0,0.0,0.0,0.0,normal
0.083,tcp,http,SF,310,2468,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.024,0.005,0.0,0.0,0.978,0.09,0.046,86,42,0.876,0.096,0.144,0.04,0.0,0.0,0.0,0.0,normal
0.082,tcp,smtp,SF,875,1639,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.04,0.0,0.0,0.962,0.023,0.014,44,82,0.923,0.091,0.104,0.076,0.0,0.0,0.0,0.0,normal
0.352,tcp,http,SF,432,727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.0,0.003,0.0,0.0,0.947,0.103,0.077,100,162,0.881,0.063,0.06,0.027,0.0,0.0,0.0,0.0,normal
1.524,tcp,http,SF,353,5165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.03,0.0,0.0,0.925,0.103,0.09,240,230,0.896,0.167,0.133,0.056,0.0,0.0,0.0,0.0,normal
1.519,tcp,http,SF,338,1470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,0.972,0.035,0.015,61,38,0.883,0.101,0.025,0.069,0.0,0.0,0.0,0.0,normal
2.488,tcp,http,SF,319,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.0,0.02,0.0,0.0,0.991,0.071,0.073,211,54,0.893,0.023,0.131,0.035,0.0,0.0,0.0,0.0,normal
0.517,tcp,http,SF,297,2736,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.066,0.0,0.0,0.0,0.989,0.035,0.097,81,100,0.924,0.047,0.095,0.052,0.0,0.0,0.0,0.0,normal
0.275,tcp,smtp,SF,737,694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.008,0.03,0.0,0.0,0.949,0.085,0.043,138,193,0.827,0.182,0.092,0.089,0.0,0.0,0.0,0.0,normal
0.006,tcp,smtp,SF,660,804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.856,0.115,0.091,219,35,0.836,0.189,0.089,0.015,0.0,0.0,0.0,0.0,normal
4.327,tcp,http,SF,249,412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0.002,0.0,0.0,0.0,0.87,0.048,0.017,135,60,0.971,0.195,0.083,0.093,0.0,0.0,0.0,0.0,normal
2.205,tcp,http,SF,409,2956,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.968,0.145,0.091,108,45,0.875,0.003,0.051,0.029,0.0,0.0,0.0,0.0,normal
0.967,tcp,http,SF,291,5607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.002,0.138,0.0,0.0,0.933,0.007,0.008,104,84,0.998,0.055,0.138,0.086,0.0,0.0,0.0,0.0,normal
78.727,tcp,ssh,SF,3666,4828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.882,0.146,0.043,106,60,0.846,0.026,0.101,0.078,0.0,0.0,0.0,0.0,normal
155.627,tcp,ssh,SF,2794,4761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,0.0,0.001,0.0,0.0,0.873,0.012,0.082,250,70,0.907,0.044,0.04,0.003,0.0,0.0,0.0,0.0,normal
0.613,tcp,http,SF,369,7427,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0.01,0.0,0.0,0.0,0.889,0.121,0.053,163,167,0.874,0.022,0.089,0.013,0.0,0.0,0.0,0.0,normal
4.219,tcp,http,SF,307,2588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.005,0.0,0.0,0.954,0.075,0.004,228,132,0.81,0.093,0.009,0.094,0.0,0.0,0.0,0.0,normal
4.293,tcp,http,SF,503,1884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0.0,0.0,0.0,0.0,0.985,0.139,0.006,87,14,0.999,0.084,0.028,0.047,0.0,0.0,0.0,0.0,normal
0.438,tcp,http,SF,292,728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0.001,0.0,0.0,0.0,0.957,0.106,0.032,129,216,0.854,0.178,0.089,0.022,0.0,0.0,0.0,0.0,normal
0.615,tcp,http,SF,283,1732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,0.984,0.033,0.013,232,108,0.999,0.048,0.114,0.054,0.0,0.0,0.0,0.0,normal
0.86,tcp,http,SF,291,8247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.001,0.0,0.0,0.99,0.045,0.071,175,247,0.987,0.181,0.135,0.016,0.0,0.0,0.0,0.0,normal
3.394,tcp,http,SF,813,2100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.168,0.0,0.0,0.0,0.872,0.065,0.06,147,154,0.913,0.024,0.081,0.002,0.0,0.0,0.0,0.0,normal
0.174,tcp,http,SF,429,5690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.857,0.042,0.057,217,14,0.927,0.174,0.045,0.065,0.0,0.0,0.0,0.0,normal
2.39,tcp,http,SF,480,1106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.942,0.011,0.023,189,163,0.808,0.106,0.116,0.092,0.0,0.0,0.0,0.0,normal
0.687,tcp,http,SF,229,6477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.001,0.0,0.0,0.877,0.012,0.077,175,167,0.825,0.086,0.029,0.049,0.0,0.0,0.0,0.0,normal
0.829,tcp,http,SF,582,7950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.927,0.132,0.055,111,138,0.874,0.141,0.145,0.03,0.0,0.0,0.0,0.0,normal
0.065,udp,dns,SF,92,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.006,0.0,0.0,0.0,0.938,0.036,0.039,10,112,0.838,0.107,0.038,0.096,0.0,0.0,0.0,0.0,normal
2.359,tcp,http,SF,263,7043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.957,0.142,0.095,194,17,0.801,0.163,0.026,0.055,0.0,0.0,0.0,0.0,normal
3.126,tcp,http,SF,214,258,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.06,0.002,0.0,0.0,0.895,0.071,0.048,23,166,0.9,0.126,0.046,0.077,0.0,0.0,0.0,0.0,normal
0.193,tcp,http,SF,478,705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.947,0.144,0.099,138,102,0.952,0.005,0.095,0.051,0.0,0.0,0.0,0.0,normal
3.217,tcp,http,SF,283,5944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.126,0.0,0.0,0.909,0.09,0.086,134,50,0.838,0.173,0.051,0.017,0.0,0.0,0.0,0.0,normal
0.331,tcp,http,SF,402,6439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.928,0.058,0.037,235,73,0.986,0.131,0.132,0.097,0.0,0.0,0.0,0.0,normal
0.051,udp,dns,SF,50,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0.004,0.001,0.0,0.0,0.934,0.137,0.091,242,189,0.857,0.163,0.007,0.053,0.0,0.0,0.0,0.0,normal
28.607,tcp,ssh,SF,1720,4475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,0.854,0.025,0.098,239,107,0.83,0.066,0.116,0.063,0.0,0.0,0.0,0.0,normal
0.676,tcp,smtp,SF,815,1244,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.011,0.0,0.0,0.0,0.991,0.082,0.056,72,16,0.88,0.133,0.041,0.09,0.0,0.0,0.0,0.0,normal
0.081,udp,dns,SF,73,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0.0,0.001,0.0,0.0,0.998,0.074,0.07,57,162,0.853,0.115,0.09,0.093,0.0,0.0,0.0,0.0,normal
0.818,tcp,http,SF,302,4218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,5,0.002,0.0,0.0,0.0,0.936,0.081,0.044,141,207,0.832,0.112,0.01,0.077,0.0,0.0,0.0,0.0,normal
0.057,udp,dns,SF,43,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.008,0.044,0.0,0.0,0.915,0.022,0.076,243,167,0.852,0.025,0.103,0.001,0.0,0.0,0.0,0.0,normal
10.23,tcp,smtp,SF,1308,1430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0.0,0.013,0.0,0.0,0.959,0.124,0.063,148,30,0.801,0.163,0.139,0.09,0.0,0.0,0.0,0.0,normal
1.39,tcp,http,SF,350,1912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.091,0.001,0.0,0.0,0.867,0.118,0.049,225,178,0.925,0.07,0.047,0.016,0.0,0.0,0.0,0.0,normal
2.741,tcp,smtp,SF,475,1666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.911,0.108,0.025,185,11,0.8,0.15,0.102,0.098,0.0,0.0,0.0,0.0,normal
0.648,tcp,http,SF,400,4967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.013,0.0,0.0,0.957,0.134,0.002,138,126,0.876,0.163,0.117,0.093,0.0,0.0,0.0,0.0,normal
1.593,tcp,http,SF,484,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.988,0.115,0.012,183,21,0.952,0.088,0.12,0.087,0.0,0.0,0.0,0.0,normal
0.096,udp,dns,SF,85,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.001,0.003,0.0,0.0,0.872,0.036,0.054,210,123,0.812,0.098,0.035,0.059,0.0,0.0,0.0,0.0,normal
0.045,udp,dns,SF,61,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0,0.001,0.0,0.0,0.857,0.035,0.067,63,221,0.985,0.183,0.141,0.063,0.0,0.0,0.0,0.0,normal
1.023,tcp,http,SF,360,1265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0.043,0.0,0.0,0.0,0.973,0.034,0.084,203,196,0.801,0.169,0.132,0.041,0.0,0.0,0.0,0.0,normal
0.04,udp,dns,SF,98,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,0.0,0.0,0.987,0.147,0.044,43,56,0.938,0.155,0.062,0.082,0.0,0.0,0.0,0.0,normal
0.29,tcp,http,SF,401,3939,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.055,0.0,0.0,0.897,0.103,0.019,47,213,0.888,0.072,0.119,0.081,0.0,0.0,0.0,0.0,normal
0.809,tcp,http,SF,704,11356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.958,0.067,0.023,123,109,0.82,0.118,0.037,0.015,0.0,0.0,0.0,0.0,normal
0.7,tcp,http,SF,304,3020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.001,0.009,0.0,0.0,0.875,0.006,0.022,216,198,0.933,0.009,0.025,0.014,0.0,0.0,0.0,0.0,normal
1.915,tcp,http,SF,287,3361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.021,0.0,0.0,0.893,0.109,0.021,62,109,0.972,0.126,0.011,0.008,0.0,0.0,0.0,0.0,normal
10.498,tcp,http,SF,582,5349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,5,0.0,0.0,0.0,0.0,0.872,0.124,0.043,42,225,0.933,0.101,0.015,0.02,0.0,0.0,0.0,0.0,normal
1.338,tcp,http,SF,210,5584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.006,0.0,0.0,0.0,0.858,0.065,0.032,165,196,0.818,0.009,0.069,0.063,0.0,0.0,0.0,0.0,normal
0.307,tcp,http,SF,369,2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.0,0.0,0.0,0.0,0.912,0.035,0.054,150,207,0.831,0.126,0.071,0.072,0.0,0.0,0.0,0.0,normal
0.011,udp,dns,SF,76,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.0,0.0,0.0,0.0,0.888,0.031,0.012,209,106,0.989,0.025,0.094,0.021,0.0,0.0,0.0,0.0,normal
0.013,udp,dns,SF,67,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.002,0.0,0.0,0.0,0.989,0.03,0.063,73,194,0.88,0.087,0.048,0.061,0.0,0.0,0.0,0.0,normal
0.038,tcp,http,SF,376,1682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.01,0.0,0.0,0.0,0.862,0.027,0.059,119,48,0.889,0.04,0.003,0.04,0.0,0.0,0.0,0.0,normal
0.32,tcp,http,SF,220,1458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.001,0.0,0.0,0.0,0.928,0.072,0.06,212,55,0.849,0.193,0.02,0.009,0.0,0.0,0.0,0.0,normal
2.39,tcp,http,SF,387,238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,0.911,0.14,0.048,146,99,0.804,0.192,0.022,0.015,0.0,0.0,0.0,0.0,normal
2.34,tcp,http,SF,452,1045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.955,0.061,0.063,181,176,0.961,0.133,0.124,0.071,0.0,0.0,0.0,0.0,normal
0.911,tcp,http,SF,269,885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0.001,0.0,0.0,0.0,0.904,0.141,0.064,238,79,0.957,0.008,0.054,0.036,0.0,0.0,0.0,0.0,normal
0.028,udp,dns,SF,57,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.071,0.0,0.0,0.0,0.974,0.029,0.091,222,22,0.85,0.184,0.101,0.079,0.0,0.0,0.0,0.0,normal
0.5,tcp,other,REJ,181,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0.0,0.006,0.0,0.0,0.958,0.048,0.048,144,168,0.812,0.023,0.061,0.054,0.0,0.0,0.0,0.0,normal
0.018,udp,dns,SF,52,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0,0.0,0.895,0.003,0.086,229,44,0.874,0.102,0.128,0.008,0.0,0.0,0.0,0.0,normal
4.039,tcp,http,SF,567,6196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.089,0.0,0.0,0.0,0.892,0.138,0.025,225,146,0.868,0.158,0.148,0.052,0.0,0.0,0.0,0.0,normal
5.801,tcp,http,SF,311,2817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.973,0.089,0.014,25,238,0.935,0.187,0.036,0.042,0.0,0.0,0.0,0.0,normal
0.009,udp,dns,SF,72,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,0.994,0.088,0.08,27,149,0.846,0.051,0.103,0.004,0.0,0.0,0.0,0.0,normal
0.294,tcp,http,SF,261,1476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.046,0.0,0.0,0.974,0.048,0.047,168,125,0.934,0.012,0.128,0.065,0.0,0.0,0.0,0.0,normal
1.616,tcp,http,SF,259,616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,0.984,0.018,0.092,83,58,0.919,0.097,0.112,0.034,0.0,0.0,0.0,0.0,normal
1.412,tcp,http,SF,632,5109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.008,0.0,0.0,0.932,0.112,0.003,212,142,0.894,0.07,0.017,0.002,0.0,0.0,0.0,0.0,normal
